Day,Hour,Tair,Maximum temperature (Tmax),Minimum temperature)Tmin,Maximum crown temperature(Tc max ),Minimum crown temperature (Tcmin),Crown temperature (Tc ),V component,Vd component,Vernalisation factor (VF),Td,Td (vernalised)
80,9,8.5 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,10,10.2 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,11,11.2 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,12,12.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,13,13.3 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,14,14.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,15,14.4 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,16,14.5 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,17,13.8 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,18,12.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,19,10.4 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,20,8.9 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,21,7.9 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,22,7.1 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
80,23,6.6 ,14.5 ,1.1 ,14.49,1.1 ,7.787916667,0.794100083,-7.755,0.582647858,97.71575694,56.93387651
81,0,6.4 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,1,6.9 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,2,7.3 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,3,7.5 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,4,7.7 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,5,8.0 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,6,8.4 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,7,9.4 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,8,10.8 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,9,12.3 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,10,13.2 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,11,14.2 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,12,15.3 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,13,15.8 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,14,15.9 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,15,15.7 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,16,15.3 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,17,14.6 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,18,13.9 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,19,13.3 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,20,12.6 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,21,12.2 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,22,11.7 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
81,23,11.0 ,15.9 ,6.4 ,15.915,6.4 ,11.13616667,0.533606233,-7.0425,0.580438415,109.3530764,63.4727263
82,0,10.5 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,1,10.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,2,10.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,3,10.3 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,4,10.3 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,5,10.1 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,6,10.1 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,7,10.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,8,10.1 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,9,10.3 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,10,10.5 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,11,10.8 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,12,11.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,13,11.1 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,14,11.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,15,11.1 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,16,11.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,17,11.2 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,18,11.0 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,19,10.9 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,20,10.7 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,21,9.9 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,22,8.8 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
82,23,7.8 ,11.2 ,7.8 ,11.24166667,7.8 ,9.501083333,0.660815717,-9.379166667,0.581517374,119.7648333,69.64533134
83,0,6.6 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,1,8.2 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,2,8.2 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,3,7.8 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,4,8.1 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,5,8.0 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,6,7.9 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,7,8.4 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,8,10.1 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,9,12.2 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,10,13.4 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,11,14.5 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,12,14.9 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,13,15.1 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,14,15.3 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,15,14.6 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,16,13.7 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,17,12.9 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,18,11.4 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,19,10.4 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,20,9.5 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,21,8.8 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,22,7.4 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
83,23,7.0 ,15.3 ,6.6 ,15.34666667,6.6 ,10.99183333,0.544835367,-7.326666667,0.580533657,130.3726597,75.68571697
84,0,7.3 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,1,7.0 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,2,6.8 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,3,6.7 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,4,6.4 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,5,4.9 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,6,4.4 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,7,7.6 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,8,11.4 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,9,13.8 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,10,15.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,11,16.6 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,12,18.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,13,19.4 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,14,20.0 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,15,20.2 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,16,20.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,17,19.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,18,17.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,19,15.9 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,20,14.9 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,21,13.0 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,22,11.1 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
84,23,8.8 ,20.2 ,4.4 ,20.21666667,4.4 ,12.30233333,0.442878467,-4.891666667,0.579668884,143.1107292,82.95683673
85,0,8.4 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,1,8.3 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,2,7.4 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,3,6.9 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,4,6.7 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,5,5.7 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,6,5.0 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,7,5.9 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,8,8.8 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,9,10.7 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,10,12.0 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,11,12.9 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,12,13.8 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,13,14.5 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,14,14.7 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,15,14.6 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,16,14.4 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,17,13.6 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,18,12.9 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,19,11.1 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,20,9.0 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,21,8.1 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,22,7.4 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
85,23,7.5 ,14.7 ,5.0 ,14.66833333,5.0 ,9.823916667,0.635699283,-7.665833333,0.581304342,153.12475,89.0120821
86,0,6.5 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,1,5.4 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,2,4.6 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,3,4.3 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,4,3.3 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,5,3.5 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,6,4.1 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,7,6.2 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,8,9.6 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,9,12.5 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,10,14.5 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,11,16.0 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,12,17.3 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,13,18.3 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,14,18.9 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,15,19.4 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,16,19.7 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,17,18.1 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,18,16.2 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,19,14.8 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,20,13.6 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,21,12.5 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,22,11.8 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
86,23,10.1 ,19.7 ,3.3 ,19.73333333,3.3 ,11.4975,0.5054945,-5.133333333,0.580199978,164.8435625,95.64223133
87,0,9.5 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,1,10.2 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,2,10.4 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,3,9.9 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,4,9.1 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,5,8.7 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,6,8.4 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,7,8.5 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,8,10.1 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,9,12.4 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,10,14.5 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,11,16.1 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,12,16.8 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,13,17.2 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,14,17.6 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,15,17.6 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,16,17.6 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,17,16.9 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,18,15.5 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,19,13.6 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,20,12.1 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,21,10.0 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,22,9.1 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
87,23,8.3 ,17.6 ,8.3 ,17.62666667,8.3 ,12.96333333,0.391452667,-6.186666667,0.579232704,177.3453681,102.724237
88,0,7.9 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,1,8.0 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,2,8.3 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,3,8.1 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,4,7.5 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,5,7.1 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,6,7.3 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,7,8.3 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-7.331666667,0.580391343,187.9831458,109.1037905
88,8,9.8 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,9,11.4 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,10,12.7 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,11,13.9 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,12,14.8 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,13,15.2 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
88,14,15.3 ,15.3 ,7.1 ,15.33666667,7.1 ,11.2075,0.5280565,-10.53192667,0.580391343,187.9831458,109.1037905
