Day,Hour,Tair,Maximum temperature (Tmax),Minimum temperature)Tmin,Maximum crown temperature(Tc max ),Minimum crown temperature (Tcmin),Crown temperature (Tc ),V component,Vd component,Vernalisation factor (VF),Td,Td (vernalised)
341,9,4.79,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,10,7.51,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,11,8.7,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,12,9.49,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,13,9.89,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,14,9.68,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,15,8.89,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,16,5.93,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,17,2.84,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,18,1.9,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,19,1.04,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,20,0.23,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,21,-0.52,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,22,-1.17,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
341,23,-1.63,9.11,2.65,9.11,2.65,5.88,0.945648,0,0.58393325,189.7215278,110.7847083
342,0,-1.94,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,1,-2.12,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,2,-2.29,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,3,-2.49,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,4,-2.67,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,5,-2.84,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,6,-3.01,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,7,-1.94,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,8,1.15,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,9,3.75,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,10,6.93,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,11,8.28,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,12,9.32,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,13,9.92,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,14,9.78,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,15,8.91,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,16,6.77,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,17,5.18,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,18,4.75,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,19,4.43,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,20,4.1,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,21,3.74,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,22,3.35,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
342,23,3.12,9.89,-1.63,9.89,0.68785,5.288925,0.815584609,0,0.582830085,192.9352778,112.4484843
343,0,2.99,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,1,3.03,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,2,2.98,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,3,2.94,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,4,3,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,5,2.97,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,6,2.9,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,7,3.68,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,8,6.14,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,9,8.26,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,10,10.49,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,11,11.69,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,12,12.58,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,13,13.08,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,14,13.14,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,15,12.63,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,16,10.54,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,17,9.83,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,18,10.3,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,19,10.35,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,20,10.14,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,21,9.88,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,22,9.69,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
343,23,9.55,9.92,-3.01,9.92,-0.42305,4.748475,0.751490667,0,0.582286456,196.0261111,114.1433495
344,0,9.35,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,1,9.23,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,2,9.27,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,3,9.38,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,4,9.24,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,5,9.51,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,6,9.69,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,7,9.69,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,8,10.26,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,9,11.26,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,10,12.16,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,11,12.37,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,12,12.13,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,13,12.29,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,14,12.63,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,15,12.45,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,16,10.55,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,17,7.95,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,18,6.83,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,19,5.87,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,20,5.07,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,21,4.39,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,22,3.86,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
344,23,3.37,13.14,2.9,13.14,2.9,8.02,0.776044,0,0.582494711,204.0586111,118.8630617
345,0,2.77,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,1,2.37,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,2,2.83,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,3,3.48,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,4,3.38,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,5,3.09,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,6,2.83,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,7,2.69,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,8,3.15,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,9,4.83,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,10,7.65,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,11,10.33,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,12,11.63,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,13,11.47,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,14,11.07,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,15,10.31,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,16,9.23,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,17,8.03,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,18,8.06,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,19,7.87,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,20,7.58,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,21,7.16,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,22,7.2,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
345,23,7.48,12.63,3.37,12.63,3.37,8,0.80094,0,0.582705873,213.1752778,124.2184863
346,0,7.42,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,1,7.44,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,2,7.33,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,3,7.02,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,4,6.74,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,5,6.42,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,6,6.45,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,7,6.53,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,8,7.32,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,9,8.69,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,10,9.26,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,11,9.37,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,12,9.38,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,13,9.23,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,14,8.78,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,15,8.1,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,16,7.18,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,17,6.3,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,18,5.48,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,19,4.59,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,20,3.8,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,21,3.14,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,22,2.51,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
346,23,1.83,11.63,2.37,11.63,2.37,7,0.8554,0,0.583167789,219.6956944,128.1194524
347,0,1.29,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,1,0.66,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,2,0.52,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,3,-0.17,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,4,-0.4,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,5,-0.31,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,6,-0.73,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,7,-0.56,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,8,1.15,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,9,4.11,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,10,6.33,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,11,7.57,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,12,8.4,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,13,8.8,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,14,8.61,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,15,7.8,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,16,5.55,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,17,3.45,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,18,2.19,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,19,1.37,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,20,0.89,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,21,0.63,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,22,0.55,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
347,23,0.05,9.38,1.83,9.38,1.83,5.605,0.984937,0,0.584266489,226.3752778,132.2634888
348,0,-0.55,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,1,-0.91,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,2,-1.24,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,3,-1.5,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,4,-1.73,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,5,-1.84,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,6,-1.91,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,7,-1.55,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,8,0.48,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,9,3.31,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,10,6.55,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,11,7.7,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,12,8.45,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,13,8.87,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,14,8.77,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,15,8.04,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,16,5.48,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,17,4.42,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,18,4.4,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,19,4.24,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,20,3.67,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,21,2.88,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,22,2.12,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
348,23,1.47,8.8,-0.73,8.8,1.41235,5.106175,0.937112093,0,0.58386085,229.1981944,133.8198527
349,0,0.88,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,1,0.31,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,2,-0.01,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,3,-0.13,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,4,-0.18,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,5,-0.36,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,6,-0.7,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,7,-0.57,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,8,1.94,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,9,4.17,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,10,7.08,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,11,9.55,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,12,10.63,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,13,11.02,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,14,10.76,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,15,9.79,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,16,6.33,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,17,3.58,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,18,2.64,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,19,1.63,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,20,0.71,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,21,0.02,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,22,-0.46,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
349,23,-0.82,8.87,-1.91,8.87,0.46245,4.666225,0.83026801,0,0.582954626,232.0990278,135.3032019
350,0,-1.1,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,1,-1.3,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,2,-0.9,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,3,-0.53,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,4,-0.38,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,5,-0.24,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,6,-0.39,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,7,0.57,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,8,4.48,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,9,7.34,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,10,9.64,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,11,11.07,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,12,12.01,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,13,12.4,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,14,12.15,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,15,11.33,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,16,8.91,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,17,7.33,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,18,6.81,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,19,6.3,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,20,5.87,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,21,5.62,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,22,5.49,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
350,23,5.41,11.02,-0.82,11.02,1.3399,6.17995,0.856687243,0,0.583178707,235.3411111,137.2459249
351,0,5.43,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,1,5.48,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,2,5.41,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,3,5.24,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,4,5.01,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,5,4.77,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,6,4.64,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,7,4.83,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,8,5.75,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,9,7.19,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,10,8.75,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,11,9.73,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,12,10.08,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,13,10.22,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,14,10.19,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,15,9.8,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,16,8.3,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,17,6.98,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,18,6.32,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,19,5.5,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
351,20,4.43,12.4,-1.3,12.4,0.9535,6.67675,0.821759547,0,0.582882459,240.6698611,140.2822405
